15224,-328,4.99
15224,-328,4.99
15196,-328,4.98
15196,-328,4.98
15196,-328,4.98
15196,-328,4.98
15196,-328,4.98
15196,-328,4.98
15196,-336,5.11
15196,-336,5.11
15196,-336,5.11
15196,-336,5.11
15196,-336,5.11
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-352,5.35
15196,-352,5.35
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-344,5.23
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-352,5.35
15196,-375,5.70
15196,-414,6.29
15196,-453,6.88
15196,-508,7.72
15196,-547,8.31
15196,-570,8.66
15196,-578,8.78
15196,-570,8.66
15196,-563,8.56
15196,-547,8.31
15196,-531,8.07
15196,-516,7.84
15196,-508,7.72
15196,-492,7.48
15196,-484,7.35
15196,-484,7.35
15196,-484,7.35
15196,-477,7.25
15196,-477,7.25
15196,-484,7.35
15196,-484,7.35
15196,-492,7.48
15196,-500,7.60
15196,-500,7.60
15196,-500,7.60
15196,-500,7.60
15196,-500,7.60
15196,-500,7.60
15196,-508,7.72
15168,-508,7.71
15168,-508,7.71
15168,-516,7.83
15168,-516,7.83
15168,-516,7.83
15168,-516,7.83
15168,-523,7.93
15168,-523,7.93
15168,-523,7.93
15168,-523,7.93
15168,-523,7.93
15168,-516,7.83
15168,-516,7.83
15168,-508,7.71
15168,-500,7.58
15168,-500,7.58
15168,-492,7.46
15168,-492,7.46
15168,-484,7.34
15168,-484,7.34
15168,-477,7.24
15168,-477,7.24
15168,-477,7.24
15168,-477,7.24
15168,-469,7.11
15168,-469,7.11
15168,-469,7.11
15168,-461,6.99
15168,-445,6.75
15168,-438,6.64
15168,-422,6.40
15168,-414,6.28
15168,-406,6.16
15168,-406,6.16
15168,-398,6.04
15168,-391,5.93
15168,-406,6.16
15168,-422,6.40
15168,-422,6.40
15168,-422,6.40
15168,-422,6.40
15168,-438,6.64
15168,-453,6.87
15168,-477,7.24
15168,-500,7.58
15168,-516,7.83
15168,-523,7.93
15168,-516,7.83
15168,-508,7.71
15168,-500,7.58
15168,-492,7.46
15168,-484,7.34
15168,-477,7.24
15168,-469,7.11
15168,-453,6.87
15168,-445,6.75
15168,-438,6.64
15168,-422,6.40
15168,-414,6.28
15168,-406,6.16
15168,-406,6.16
15168,-398,6.04
15168,-391,5.93
15168,-391,5.93
15168,-383,5.81
15168,-383,5.81
15168,-375,5.69
15168,-375,5.69
15168,-367,5.57
15168,-367,5.57
15168,-367,5.57
15168,-359,5.45
15168,-359,5.45
15168,-359,5.45
15168,-359,5.45
15168,-359,5.45
15168,-359,5.45
15168,-359,5.45
15168,-352,5.34
15168,-352,5.34
15168,-367,5.57
15168,-391,5.93
15168,-414,6.28
15168,-445,6.75
15168,-469,7.11
15168,-484,7.34
15168,-492,7.46
15168,-484,7.34
15168,-484,7.34
15168,-469,7.11
15168,-461,6.99
