16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-328,5.28
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-344,5.53
16086,-344,5.53
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-336,5.40
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-359,5.77
16086,-367,5.90
16086,-367,5.90
16086,-367,5.90
16086,-375,6.03
16086,-383,6.16
16086,-383,6.16
16086,-383,6.16
16086,-383,6.16
16086,-383,6.16
16086,-391,6.29
16086,-391,6.29
16086,-391,6.29
16086,-391,6.29
16086,-391,6.29
16086,-398,6.40
16086,-398,6.40
16086,-406,6.53
16086,-406,6.53
16086,-406,6.53
16086,-398,6.40
16086,-391,6.29
16086,-391,6.29
16086,-383,6.16
16086,-375,6.03
16086,-375,6.03
16086,-367,5.90
16086,-367,5.90
16086,-367,5.90
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-344,5.53
16086,-344,5.53
16086,-344,5.53
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-359,5.77
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-352,5.66
16086,-344,5.53
